VNOS,REGIJA,OBDOBJE,STEV_UCENCEV,VZROK,TRAJANJE
2020-10-27,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-27,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-27,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-27,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-27,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-27,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,kratko trajanje
2020-10-27,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-27,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-27,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-27,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-27,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-27,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2020-10-27,Zahodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-27,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2020-10-28,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-28,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-28,Zahodna Slovenija,VRTEC,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-28,Osrednja Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-28,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-28,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-28,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-28,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-28,Osrednja Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,dolgo trajanje
2020-10-28,Osrednja Slovenija,VRTEC,srednje,Sum na okužbo pri delavcu,srednje trajanje
2020-10-28,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2020-10-28,Osrednja Slovenija,VRTEC,malo,Sum na okužbo pri delavcu,dolgo trajanje
2020-10-29,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-29,Vzhodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-29,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-29,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,dolgo trajanje
2020-10-29,Osrednja Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-29,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-29,Zahodna Slovenija,OSTALO,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-29,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2020-10-29,Zahodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-29,Vzhodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-29,Osrednja Slovenija,VRTEC,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-29,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-29,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-29,Osrednja Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-29,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-29,Osrednja Slovenija,VRTEC,srednje,Sum na okužbo pri delavcu,srednje trajanje
2020-10-29,Osrednja Slovenija,VRTEC,veliko,Sum na okužbo pri delavcu,srednje trajanje
2020-10-29,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-30,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,kratko trajanje
2020-10-30,Osrednja Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-30,Osrednja Slovenija,VRTEC,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-30,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-30,Zahodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-30,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2020-10-30,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-30,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-30,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-30,Vzhodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-30,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-30,Vzhodna Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-30,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-30,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-11-01,Vzhodna Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
